time_window,iteration,displacement_abs_or_rel_measure,force_relative_measure
1.234000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.920593839999999627e-06
1.234000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.776269399999999778e-06
1.235000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,8.462875040000000836e-06
1.235000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.476384180000000156e-06
1.236000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.184161760000000213e-06
1.236000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,7.755661949999999535e-06
1.237000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.293232090000000051e-06
1.237000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.161725629999999817e-06
1.238000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.573094500000000009e-06
1.238000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.073682399999999655e-06
1.239000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.799351500000000320e-06
1.239000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.657934589999999719e-06
1.240000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.981243759999999931e-06
1.240000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,5.853593359999999795e-06
1.241000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.303899530000000269e-06
1.241000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.715909180000000205e-06
1.242000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.017541320000000038e-06
1.242000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.066011710000000366e-06
1.243000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,9.758168740000000547e-06
1.243000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,5.400300249999999626e-06
1.244000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.021157720000000174e-06
1.244000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,7.386110499999999864e-06
1.245000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.149630959999999961e-05
1.245000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,4.991492760000000401e-06
1.246000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.971311069999999793e-06
1.246000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.958537410000000345e-06
1.247000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,9.812236400000000588e-06
1.247000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,5.120228319999999938e-06
1.248000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.723076139999999825e-06
1.248000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.711585290000000042e-06
1.249000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.670078069999999911e-06
1.249000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,5.841275860000000399e-06
1.250000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.804618680000000294e-06
1.250000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.052656490000000016e-06
1.251000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.324304349999999895e-06
1.251000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.468899569999999939e-06
1.252000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.688588490000000181e-06
1.253000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.651021320000000030e-05
1.253000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.423565099999999920e-05
1.254000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.660367129999999870e-05
1.254000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,7.660511139999999931e-06
1.255000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.406314880000000002e-05
1.255000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.278930579999999866e-05
1.256000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.815564469999999845e-05
1.256000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,7.851861250000000835e-06
1.257000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.724563399999999847e-05
1.257000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.721032510000000020e-05
1.258000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.992175249999999876e-05
1.259000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.588383099999999921e-05
1.259000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,4.824594909999999896e-06
1.260000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.135055089999999953e-05
1.261000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.027059180000000027e-05
1.261000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.956714189999999835e-06
1.262000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.672684499999999940e-05
1.262000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.519054860000000132e-06
1.263000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.605642000000000150e-05
1.263000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.852292979999999454e-06
1.264000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.080519540000000052e-05
1.265000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.402450149999999909e-06
1.265000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.113595109999999981e-05
1.266000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.758373459999999834e-05
1.266000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.060587630000000039e-05
1.267000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.895262759999999892e-05
1.267000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,5.165363620000000299e-06
1.268000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.612587349999999837e-05
1.268000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.029597989999999969e-05
1.269000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.325569759999999972e-05
1.270000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.586697760000000160e-05
1.271000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.870150600000000257e-06
1.271000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.638782699999999972e-05
1.272000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,8.387194580000000173e-06
1.273000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.552269240000000249e-05
1.273000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.487254790000000002e-05
1.274000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.922057370000000263e-05
1.274000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.330055289999999916e-05
1.275000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.406805190000000292e-05
1.275000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.670455870000000147e-05
1.276000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.093825139999999800e-05
1.276000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.230422859999999943e-05
1.277000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.009131070000000127e-05
1.277000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.509134290000000002e-05
1.278000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.619802080000000142e-05
1.279000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.728052269999999973e-05
1.279000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.980684309999999987e-05
1.280000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.149042799999999921e-05
1.280000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.591609190000000149e-05
1.281000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.161801000000000102e-05
1.281000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.452401499999999955e-05
1.282000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.713481200000000092e-05
1.282000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.222673460000000115e-05
1.283000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.725634300000000029e-05
1.283000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.130168509999999946e-05
1.284000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.271203439999999977e-05
1.284000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.545769919999999989e-05
1.285000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.966242390000000235e-05
1.286000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.461490800000000392e-06
1.286000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.811989820000000018e-05
1.287000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.874503140000000208e-06
1.287000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.298362709999999929e-05
1.288000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.585787079999999933e-05
1.288000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.250546130000000294e-06
1.289000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.780180419999999950e-05
1.289000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.526476210000000095e-05
1.290000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.658678039999999846e-05
1.290000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.409381439999999582e-06
1.291000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.709969480000000053e-05
1.291000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,9.999346480000000177e-06
1.292000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.514769349999999867e-05
1.293000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,8.990818620000000589e-06
1.293000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.515158299999999923e-05
1.294000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.397291340000000326e-06
1.294000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.145397349999999995e-05
1.295000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.191129919999999854e-05
1.296000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.371526710000000030e-05
1.296000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.900621390000000024e-05
1.297000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.182785640000000010e-05
1.297000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.456076309999999214e-06
1.298000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.282589100000000069e-05
1.299000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.519969949999999981e-05
1.299000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.265915419999999886e-05
1.300000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.688945540000000151e-05
1.300000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.119360880000000044e-05
1.301000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.681654409999999930e-05
1.301000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,5.822327120000000264e-06
1.302000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.505141810000000044e-05
1.302000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,5.623528880000000183e-06
1.303000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.026545250000000029e-05
1.304000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.175079439999999851e-05
1.304000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,5.946193280000000109e-06
1.305000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.168598600000000044e-05
1.305000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,5.814377269999999682e-06
1.306000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.043929339999999990e-05
1.306000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.139293040000000081e-05
1.307000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.574723419999999928e-05
1.308000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.571429610000000030e-05
1.308000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.287598199999999995e-05
1.309000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.125033199999999623e-06
1.309000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.217947409999999967e-05
1.310000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.393584839999999983e-05
1.310000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.697807569999999781e-06
1.311000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.108951829999999931e-05
1.311000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.528116570000000084e-05
1.312000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.899427010000000076e-05
1.313000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.379864390000000158e-05
1.313000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.946675650000000153e-05
1.314000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,8.316587999999999799e-06
1.314000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.638434759999999986e-05
1.315000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.420048550000000264e-05
1.315000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.195816989999999978e-05
1.316000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.007218219999999961e-05
1.316000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.603599900000000089e-05
1.317000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.696424609999999745e-05
1.317000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.757783520000000601e-06
1.318000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.613867539999999812e-05
1.318000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.196480019999999923e-05
1.319000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.398932619999999762e-05
1.320000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.629732180000000171e-06
1.320000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.585297110000000114e-05
1.321000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.762368479999999843e-06
